age,marital,dwelling,edu,foodins,weight,female,immigr,rural,children,household,joblose,finimpact,pfg,anx2,nmissingvars,finimp3,fooddich,_est_est1,_est_est2,_est_est3,_est_est4
2,3,2,4,0,8327.265,0,0,0,0,1,0,4,0,0,0,2,0,1,1,1,1
5,2,1,5,0,953.5915,0,0,1,0,1,1,3,1,0,0,2,0,1,1,1,1
5,1,1,6,0,2609.028,0,0,1,0,2,0,3,0,0,0,2,0,1,1,1,1
5,2,1,2,0,6293.947,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1
3,2,2,3,0,2169.54,0,0,0,0,1,1,5,1,0,1,3,0,1,1,1,1
5,1,1,6,0,5345.895,0,0,0,0,3,0,2,0,0,0,2,0,1,1,1,1
5,1,2,4,2,3361.785,0,0,0,0,3,0,5,1,0,0,3,1,1,1,1,1
4,3,1,6,0,1836.186,0,0,1,0,1,9,3,1,0,0,2,0,1,1,1,1
4,2,2,7,0,939.855,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1
2,3,2,7,0,4444.097,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1
5,1,1,4,0,2262.716,0,0,1,0,2,9,5,1,0,0,3,0,1,1,1,1
5,1,1,3,0,4642.518,0,0,0,0,2,9,1,1,0,0,1,0,1,1,1,1
6,1,1,6,2,1052.159,0,0,1,0,2,1,4,0,0,0,2,1,1,1,1,1
7,1,1,2,0,6031.212,0,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
1,3,1,2,0,1974.334,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1
6,1,1,6,0,11659.12,0,0,1,0,2,9,1,0,0,0,1,0,1,1,1,1
6,1,1,7,0,2002.38,0,0,0,0,2,9,5,0,0,0,3,0,1,1,1,1
4,1,1,4,0,7739.761,0,1,0,0,2,0,2,0,0,0,2,0,1,1,1,1
6,1,1,7,0,15338.25,0,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
6,1,1,5,0,1376.281,0,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
2,3,3,2,0,4583.102,0,0,0,0,2,9,2,1,0,0,2,0,1,1,1,1
5,2,2,6,0,2262.542,0,0,1,0,1,0,4,1,1,0,2,0,1,1,1,1
4,1,1,4,0,3908.085,0,0,0,0,3,0,1,1,0,0,1,0,1,1,1,1
4,3,1,4,0,1359.373,0,0,1,0,1,0,5,0,0,0,3,0,1,1,1,1
6,2,4,2,0,2740.687,0,0,0,0,1,9,1,1,0,0,1,0,1,1,1,1
3,3,2,3,2,23074.05,0,0,0,0,1,0,3,0,0,0,2,1,1,1,1,1
6,1,1,7,0,1179.918,0,0,0,0,2,0,1,0,0,0,1,0,1,1,1,1
2,3,1,6,0,3472.184,0,0,0,0,3,9,5,1,0,0,3,0,1,1,1,1
6,3,2,6,0,1039.34,0,0,0,0,1,0,3,1,0,0,2,0,1,1,1,1
4,3,1,6,0,394.4763,0,0,0,0,1,0,5,0,0,0,3,0,1,1,1,1
6,1,1,6,0,2398.974,0,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
3,3,2,3,0,4841.561,0,0,0,0,1,0,5,0,0,0,3,0,1,1,1,1
6,1,1,6,0,1333.886,0,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
7,1,1,2,0,2221.491,0,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
5,3,1,4,1,3056.907,0,0,1,0,2,9,3,0,0,0,2,1,1,1,1,1
7,1,1,1,0,30413.99,0,0,0,0,2,9,1,0,0,1,1,0,1,1,1,1
5,2,1,2,0,3636.638,0,0,0,0,1,9,1,0,0,0,1,0,1,1,1,1
5,1,1,2,0,1307.865,0,0,0,0,2,0,2,1,0,0,2,0,1,1,1,1
6,1,1,2,0,2682.028,0,0,0,0,2,9,1,0,0,1,1,0,1,1,1,1
5,3,1,4,0,5902.666,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1
6,1,4,6,0,1403.741,0,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
3,3,4,4,0,1603.158,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1
6,1,1,4,0,1960.593,0,1,0,0,2,9,1,0,0,0,1,0,1,1,1,1
1,3,1,2,1,26408.29,0,0,0,0,3,9,4,1,1,0,2,1,1,1,1,1
2,2,1,7,0,1638.498,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1
4,1,1,4,0,4135.162,0,0,0,0,3,0,1,0,0,0,1,0,1,1,1,1
6,3,1,1,0,30969.25,0,1,0,0,1,1,4,0,1,0,2,0,1,1,1,1
2,3,1,4,0,48125.98,0,0,0,0,3,1,5,1,1,0,3,0,1,1,1,1
1,3,3,4,0,8742.572,0,1,0,0,1,0,2,0,0,0,2,0,1,1,1,1
2,3,2,3,1,3927.261,0,0,0,0,1,0,2,1,0,0,2,1,1,1,1,1
2,1,1,4,0,7331.077,0,0,0,0,2,9,2,1,1,0,2,0,1,1,1,1
6,1,4,4,0,8663.326,0,1,0,0,2,9,1,1,0,0,1,0,1,1,1,1
4,2,3,6,2,6471.91,0,1,0,0,1,1,4,1,1,1,2,1,1,1,1,1
5,2,1,6,0,573.1178,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1
6,2,1,7,0,554.9908,0,0,0,0,1,9,2,1,0,0,2,0,1,1,1,1
5,2,3,4,0,4542.331,0,0,0,0,1,9,1,1,0,0,1,0,1,1,1,1
4,2,2,7,3,6372.195,0,1,0,0,1,9,4,1,1,0,2,1,1,1,1,1
2,3,2,7,0,3959.51,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1
2,3,2,6,0,13543.14,0,1,0,0,1,9,2,0,0,0,2,0,1,1,1,1
2,3,1,1,0,1677.204,0,0,1,0,1,0,3,0,0,0,2,0,1,1,1,1
7,1,1,6,0,1181.564,0,0,1,0,2,9,2,1,0,0,2,0,1,1,1,1
6,1,2,3,0,3750.64,0,0,0,0,2,0,5,1,1,0,3,0,1,1,1,1
4,1,1,4,0,7060.612,0,0,1,0,2,0,1,0,0,0,1,0,1,1,1,1
6,1,1,3,0,7770.908,0,1,0,0,2,9,1,0,0,0,1,0,1,1,1,1
5,1,1,6,0,1075.415,0,0,1,0,2,0,1,0,0,0,1,0,1,1,1,1
6,2,1,2,0,8160.093,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1
6,2,1,3,0,507.7585,0,0,0,0,1,9,1,0,0,0,1,0,1,1,1,1
4,2,1,3,0,6407.639,0,0,1,0,2,0,5,1,1,0,3,0,1,1,1,1
3,3,3,7,0,1313.626,0,1,0,0,1,0,2,1,0,0,2,0,1,1,1,1
5,1,1,4,0,4397.834,0,0,0,0,2,0,1,0,0,0,1,0,1,1,1,1
2,1,2,3,0,9621.055,0,0,0,0,2,0,2,1,0,0,2,0,1,1,1,1
7,1,1,7,0,1087.502,0,1,0,0,2,9,1,0,0,0,1,0,1,1,1,1
3,3,4,6,0,20050.25,0,0,0,0,3,0,1,1,0,0,1,0,1,1,1,1
5,3,3,7,0,2716.466,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1
5,1,4,7,0,5525.053,0,1,0,0,2,0,3,1,0,0,2,0,1,1,1,1
6,1,1,6,0,6338.558,0,0,0,0,2,1,5,1,0,0,3,0,1,1,1,1
6,2,1,3,0,1962.16,0,0,1,0,1,9,1,0,0,0,1,0,1,1,1,1
5,2,2,4,0,12259.66,0,0,0,0,1,0,2,0,0,0,2,0,1,1,1,1
5,1,1,2,0,2951.351,0,0,0,0,3,9,3,0,0,0,2,0,1,1,1,1
4,1,2,2,2,33904.77,0,1,0,0,3,9,5,1,1,0,3,1,1,1,1,1
4,1,2,4,0,19922.49,0,0,0,0,2,9,2,0,0,0,2,0,1,1,1,1
6,1,1,2,0,9545.424,0,0,0,0,2,1,5,1,0,0,3,0,1,1,1,1
4,3,1,6,0,1754.212,0,0,0,0,2,0,1,0,0,0,1,0,1,1,1,1
7,1,2,1,0,12137.44,0,0,1,0,2,9,1,1,0,0,1,0,1,1,1,1
4,3,1,4,0,1657.046,0,0,0,0,2,0,1,1,0,0,1,0,1,1,1,1
6,1,1,4,0,2135.601,0,0,1,0,2,9,5,0,0,0,3,0,1,1,1,1
5,3,1,3,0,1856.911,0,0,0,0,2,0,1,0,0,0,1,0,1,1,1,1
2,1,1,2,0,8406.933,0,0,0,0,2,0,1,1,1,0,1,0,1,1,1,1
6,1,4,4,0,4079.393,0,0,1,0,2,9,1,0,0,0,1,0,1,1,1,1
5,1,1,4,0,3505.926,0,0,0,0,2,0,1,0,0,0,1,0,1,1,1,1
1,1,2,3,0,5371.109,0,0,0,0,2,9,2,1,1,0,2,0,1,1,1,1
6,1,4,2,0,18042.34,0,1,0,0,2,9,5,1,1,0,3,0,1,1,1,1
5,1,1,3,0,7909.62,0,0,0,0,3,9,1,0,0,0,1,0,1,1,1,1
7,1,1,1,0,31902.13,0,0,1,0,2,9,2,0,0,1,2,0,1,1,1,1
6,1,1,7,0,1351.287,0,1,1,0,2,9,1,0,0,0,1,0,1,1,1,1
7,2,1,5,0,4499.157,0,0,0,0,1,9,1,0,0,0,1,0,1,1,1,1
5,2,1,3,0,1355.475,0,0,0,0,1,9,5,1,0,0,3,0,1,1,1,1
5,1,1,6,0,7152.541,0,1,0,0,4,0,1,1,0,0,1,0,1,1,1,1
3,1,4,4,0,6055.753,0,0,0,0,3,0,2,1,0,0,2,0,1,1,1,1
7,1,1,3,0,3972.12,0,0,1,0,2,1,4,1,1,0,2,0,1,1,1,1
6,1,1,4,0,6825.153,0,1,0,0,2,9,1,1,0,0,1,0,1,1,1,1
2,3,4,6,0,6671.152,0,0,0,0,4,0,2,0,0,0,2,0,1,1,1,1
6,1,1,1,0,23017.68,0,0,0,0,2,9,2,1,0,0,2,0,1,1,1,1
6,1,1,7,0,12492.47,0,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
2,3,2,7,0,5612.877,0,1,0,0,1,0,2,1,1,0,2,0,1,1,1,1
7,1,1,6,0,3218.738,0,1,0,0,2,9,1,0,0,0,1,0,1,1,1,1
5,1,1,5,0,1512.333,0,0,0,0,2,0,1,0,0,0,1,0,1,1,1,1
5,2,4,4,0,10088.01,0,1,0,0,1,9,4,1,1,0,2,0,1,1,1,1
2,3,2,2,0,1742.39,0,0,0,0,1,1,4,1,1,0,2,0,1,1,1,1
2,3,4,2,0,2179.235,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1
6,3,1,3,2,658.009,0,0,1,0,1,9,3,0,0,0,2,1,1,1,1,1
6,1,1,4,0,4967.925,0,0,1,0,2,9,1,0,0,1,1,0,1,1,1,1
4,3,2,2,0,4351.334,0,0,0,0,2,0,3,1,1,0,2,0,1,1,1,1
5,2,2,3,0,2035.227,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1
6,2,2,4,0,1045.526,0,0,1,0,1,9,2,0,0,0,2,0,1,1,1,1
6,1,1,2,0,4738.809,0,0,0,0,2,1,4,0,0,0,2,0,1,1,1,1
5,3,1,4,0,1423.244,0,0,0,0,1,9,1,0,0,0,1,0,1,1,1,1
7,2,4,6,0,2019.227,0,0,0,0,1,9,1,0,0,0,1,0,1,1,1,1
6,3,2,5,2,700.0867,0,1,0,0,1,0,5,1,0,1,3,1,1,1,1,1
7,2,2,6,2,4416.153,0,0,0,0,1,9,1,1,1,0,1,1,1,1,1,1
6,2,1,6,2,649.9676,0,0,0,0,1,9,3,1,1,0,2,1,1,1,1,1
5,2,1,2,0,650.46,0,1,1,0,1,0,2,0,0,0,2,0,1,1,1,1
6,1,1,4,0,2744.117,0,0,0,0,2,9,2,0,0,0,2,0,1,1,1,1
6,1,1,4,0,2096.146,0,0,0,0,2,9,1,1,0,0,1,0,1,1,1,1
4,1,4,3,0,23706.4,0,0,0,0,3,0,5,0,0,0,3,0,1,1,1,1
6,2,2,2,2,1549.069,0,0,0,0,1,9,3,1,0,0,2,1,1,1,1,1
6,1,1,1,0,31573.93,0,0,0,0,2,0,1,0,0,0,1,0,1,1,1,1
6,1,1,2,0,4083.588,0,0,1,0,2,9,1,0,0,0,1,0,1,1,1,1
2,3,2,6,0,17068.3,0,0,0,0,1,0,5,1,0,0,3,0,1,1,1,1
6,1,1,2,0,2086.226,0,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
2,1,2,6,0,3356.991,0,1,0,0,2,0,2,1,0,0,2,0,1,1,1,1
5,1,1,6,0,1872.159,0,0,0,0,3,0,1,0,0,0,1,0,1,1,1,1
6,1,1,6,0,2424.311,0,1,0,0,2,0,1,0,0,0,1,0,1,1,1,1
6,1,3,2,0,2370.189,0,1,0,0,2,9,1,0,0,0,1,0,1,1,1,1
2,3,1,6,1,3577.064,0,0,0,0,1,0,2,0,0,0,2,1,1,1,1,1
5,1,1,2,0,3153.823,0,1,0,0,3,0,3,0,0,1,2,0,1,1,1,1
7,2,2,1,0,6692.916,0,0,0,0,1,9,1,0,1,0,1,0,1,1,1,1
6,3,1,5,0,3622.861,0,0,0,0,1,9,3,1,0,0,2,0,1,1,1,1
6,3,2,6,1,4499.157,0,0,0,0,1,0,4,1,1,0,2,1,1,1,1,1
5,1,1,4,0,4217.217,0,0,0,0,2,9,1,1,0,0,1,0,1,1,1,1
6,1,1,7,0,2014.357,0,0,0,0,2,0,1,1,0,0,1,0,1,1,1,1
7,2,1,6,0,1690.604,0,1,0,0,1,9,1,0,0,0,1,0,1,1,1,1
5,1,1,2,1,3416.445,0,0,0,0,2,0,1,1,0,0,1,1,1,1,1,1
6,2,4,2,0,2326.146,0,0,0,0,1,9,2,0,0,2,2,0,1,1,1,1
4,1,4,4,0,2879.531,0,0,0,0,3,0,1,0,0,0,1,0,1,1,1,1
5,1,4,3,0,29217.91,0,0,0,0,3,9,2,0,0,0,2,0,1,1,1,1
6,1,4,6,3,2457.727,0,0,0,0,2,9,2,0,0,0,2,1,1,1,1,1
1,3,4,3,0,13324.7,0,0,0,0,2,9,4,0,0,0,2,0,1,1,1,1
4,1,1,5,0,47417.84,0,0,0,0,4,0,1,1,0,0,1,0,1,1,1,1
6,3,1,7,0,1205.863,0,1,0,0,1,9,2,0,0,0,2,0,1,1,1,1
5,3,1,6,0,1244.226,0,0,0,0,1,9,1,1,0,0,1,0,1,1,1,1
6,1,1,6,0,8543.04,0,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
2,1,2,6,0,2231.236,0,0,0,0,2,1,1,1,0,0,1,0,1,1,1,1
4,1,1,6,0,801.4047,0,0,0,0,2,0,1,1,0,0,1,0,1,1,1,1
4,2,3,7,0,1391.753,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1
6,1,1,2,0,20323.11,0,0,1,0,2,9,1,0,0,0,1,0,1,1,1,1
4,1,1,3,0,3446.89,0,0,0,0,2,0,1,0,0,0,1,0,1,1,1,1
2,1,4,3,0,4758.909,0,0,0,0,2,9,3,1,0,0,2,0,1,1,1,1
6,1,1,7,0,842.9101,0,0,0,0,2,9,1,0,0,1,1,0,1,1,1,1
6,1,1,5,0,5075.676,0,0,1,0,2,9,1,1,0,0,1,0,1,1,1,1
6,2,1,2,0,1973.357,0,0,0,0,1,9,2,0,0,0,2,0,1,1,1,1
6,2,3,2,1,17300.21,0,0,0,0,1,9,3,0,0,0,2,1,1,1,1,1
6,1,1,4,0,1099.288,0,0,0,0,2,0,5,0,0,0,3,0,1,1,1,1
2,3,1,4,0,14312.58,0,0,0,0,4,0,1,0,0,0,1,0,1,1,1,1
4,2,1,2,0,1134.24,0,0,0,1,2,0,1,1,0,0,1,0,1,1,1,1
3,1,2,7,0,12957.92,0,1,0,1,2,0,5,1,0,0,3,0,1,1,1,1
4,1,1,7,0,2732.227,0,0,0,1,2,0,2,0,0,0,2,0,1,1,1,1
3,1,1,6,0,1806.114,0,1,1,1,2,0,2,0,0,0,2,0,1,1,1,1
4,1,1,2,1,11988.19,0,0,0,1,2,1,4,1,1,0,2,1,1,1,1,1
1,3,1,2,0,65839.52,0,0,1,1,4,9,4,1,0,0,2,0,1,1,1,1
4,1,1,1,3,6060.571,0,0,0,1,2,9,4,1,0,0,2,1,1,1,1,1
2,1,1,4,0,28452,0,0,0,1,3,0,1,0,0,0,1,0,1,1,1,1
2,1,4,6,0,15114.31,0,1,0,1,2,0,2,0,1,0,2,0,1,1,1,1
4,1,3,5,0,17656.91,0,1,0,1,3,0,3,0,0,0,2,0,1,1,1,1
4,1,4,6,0,27445.18,0,1,0,1,3,0,2,0,0,0,2,0,1,1,1,1
2,1,2,4,2,2881.661,0,1,0,1,2,0,3,0,0,0,2,1,1,1,1,1
4,1,1,1,0,4662.066,0,0,1,1,2,0,1,0,0,0,1,0,1,1,1,1
1,3,1,1,0,204322.1,0,0,0,1,3,9,1,1,0,0,1,0,1,1,1,1
4,1,1,6,0,9530.537,0,1,0,1,5,0,5,0,0,0,3,0,1,1,1,1
3,1,2,1,1,30025.92,0,1,0,1,2,0,4,0,1,0,2,1,1,1,1,1
3,1,1,7,0,3112.518,0,1,0,1,2,0,5,0,0,0,3,0,1,1,1,1
5,1,1,2,0,9104.675,0,0,0,1,2,9,5,0,0,0,3,0,1,1,1,1
3,1,1,3,0,2784.901,0,0,1,1,3,0,1,0,0,0,1,0,1,1,1,1
3,1,2,4,0,1338.456,0,1,0,1,2,0,1,1,0,0,1,0,1,1,1,1
3,1,1,4,0,1907.629,0,0,0,1,2,0,1,0,0,0,1,0,1,1,1,1
4,1,1,4,0,2370.11,0,0,0,1,2,0,2,1,0,0,2,0,1,1,1,1
4,1,1,2,0,6353.455,0,0,1,1,4,0,1,0,0,0,1,0,1,1,1,1
1,2,1,4,2,12001.12,0,0,0,1,3,9,3,1,0,0,2,1,1,1,1,1
1,3,1,2,0,51482.58,0,0,0,1,4,9,2,1,1,0,2,0,1,1,1,1
4,1,1,4,0,932.9493,0,0,0,1,2,0,2,0,0,0,2,0,1,1,1,1
3,1,2,6,0,1999.963,0,1,0,1,2,0,1,1,0,0,1,0,1,1,1,1
3,1,1,7,0,1918.231,0,0,0,1,2,0,1,1,0,1,1,0,1,1,1,1
2,1,4,6,1,27741.6,0,1,0,1,2,0,3,1,0,0,2,1,1,1,1,1
5,1,1,6,0,6377.658,0,0,1,1,2,0,1,0,0,0,1,0,1,1,1,1
3,1,1,5,3,4521.285,0,1,0,1,2,9,4,0,1,0,2,1,1,1,1,1
3,1,1,3,0,6395.245,0,0,1,1,2,0,2,1,0,0,2,0,1,1,1,1
2,1,1,6,0,2167.741,0,0,0,1,2,0,1,1,0,0,1,0,1,1,1,1
3,1,1,6,0,11655.17,0,0,0,1,2,0,1,1,0,0,1,0,1,1,1,1
1,3,1,1,2,82594.98,0,0,0,1,3,9,1,1,1,0,1,1,1,1,1,1
4,1,4,2,2,4402.997,0,0,0,1,2,0,2,1,1,0,2,1,1,1,1,1
3,1,1,6,0,1073.914,0,0,0,1,2,0,2,1,0,0,2,0,1,1,1,1
3,1,1,3,2,4207.783,0,1,0,1,2,0,4,1,1,0,2,1,1,1,1,1
4,2,4,3,1,2560.786,0,0,0,1,2,9,4,1,0,0,2,1,1,1,1,1
4,1,1,5,0,4755.892,0,1,0,1,2,9,3,0,0,0,2,0,1,1,1,1
4,1,1,6,0,19331.71,0,1,0,1,2,9,1,1,0,0,1,0,1,1,1,1
3,1,1,5,1,5001.207,0,1,1,1,2,0,2,1,0,0,2,1,1,1,1,1
1,3,1,1,2,19883.14,0,0,1,1,3,0,2,0,0,0,2,1,1,1,1,1
3,1,1,4,0,5945.975,0,0,0,1,2,0,1,1,0,0,1,0,1,1,1,1
3,3,1,4,0,1445.307,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1
3,1,4,7,0,1568.003,0,0,0,1,2,0,1,1,0,0,1,0,1,1,1,1
4,1,1,6,0,18476.52,0,0,0,1,4,9,3,0,0,0,2,0,1,1,1,1
5,1,4,6,0,5631.423,0,0,0,1,2,0,2,1,1,0,2,0,1,1,1,1
4,1,4,2,0,8491.707,0,1,0,1,3,0,1,0,0,0,1,0,1,1,1,1
4,1,1,6,0,1398.229,0,0,1,1,2,0,1,1,0,0,1,0,1,1,1,1
5,1,1,7,0,6854.362,0,0,0,1,2,0,3,0,0,0,2,0,1,1,1,1
4,1,1,4,0,1314.069,0,0,1,1,2,0,1,1,0,0,1,0,1,1,1,1
3,1,2,6,3,9966.968,0,1,0,1,2,9,4,0,1,0,2,1,1,1,1,1
3,1,1,3,0,4605.145,0,0,0,1,2,9,1,1,0,0,1,0,1,1,1,1
4,1,1,2,0,22513.98,0,0,0,1,3,0,2,0,0,0,2,0,1,1,1,1
3,1,2,6,0,2586.836,0,1,0,1,2,1,2,0,0,0,2,0,1,1,1,1
2,1,1,3,2,3912.913,0,0,1,1,2,1,4,0,0,0,2,1,1,1,1,1
4,1,1,4,0,10745.95,0,0,0,1,2,0,1,1,0,0,1,0,1,1,1,1
3,1,4,4,0,5053.738,0,0,0,1,2,0,1,1,0,0,1,0,1,1,1,1
4,3,1,2,0,2589.242,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,1
3,1,1,3,0,3079.946,0,0,0,1,2,0,5,1,0,0,3,0,1,1,1,1
3,1,1,7,0,10090.34,0,1,0,1,2,0,3,0,0,0,2,0,1,1,1,1
1,3,4,1,0,21326.24,0,0,0,1,4,0,3,1,1,0,2,0,1,1,1,1
4,1,1,2,0,8496.627,0,0,1,1,3,0,1,0,0,0,1,0,1,1,1,1
4,1,1,4,0,1919.687,0,0,0,1,2,0,1,1,1,0,1,0,1,1,1,1
3,1,1,3,0,14714.24,0,0,0,1,4,0,1,0,0,0,1,0,1,1,1,1
3,1,1,2,0,6661.215,0,0,0,1,2,1,3,0,0,0,2,0,1,1,1,1
4,1,1,6,0,1492.838,0,0,0,1,2,1,3,0,0,0,2,0,1,1,1,1
4,1,4,7,0,4865.45,0,0,0,1,3,0,1,0,0,0,1,0,1,1,1,1
1,3,1,1,0,25257.86,0,0,0,1,3,9,1,1,0,0,1,0,1,1,1,1
4,1,1,2,0,8120.136,0,0,0,1,2,0,4,1,0,0,2,0,1,1,1,1
4,1,1,6,0,11178.21,0,1,0,1,3,0,5,1,0,0,3,0,1,1,1,1
5,1,1,4,0,9017.121,0,1,0,1,2,0,1,0,0,0,1,0,1,1,1,1
3,1,1,3,2,6456.954,0,0,0,1,3,0,2,1,0,0,2,1,1,1,1,1
3,1,3,4,2,24251.83,0,0,0,1,2,9,4,1,0,0,2,1,1,1,1,1
4,1,1,4,0,1270.967,0,0,0,1,2,0,1,0,0,0,1,0,1,1,1,1
2,1,1,6,1,8264.135,0,1,0,1,2,9,4,0,0,0,2,1,1,1,1,1
3,1,1,1,0,5641.82,0,0,1,1,2,0,3,0,0,0,2,0,1,1,1,1
5,1,1,4,0,10505.04,0,1,0,1,2,9,2,0,0,0,2,0,1,1,1,1
4,1,1,6,0,2459.54,0,0,1,1,2,0,1,0,0,0,1,0,1,1,1,1
3,1,1,4,0,5528.749,0,0,0,1,2,0,2,1,0,0,2,0,1,1,1,1
1,1,1,2,0,54269.18,0,1,0,1,2,0,3,0,0,0,2,0,1,1,1,1
3,1,1,3,0,18056.7,0,0,0,1,2,0,5,1,0,0,3,0,1,1,1,1
2,1,1,5,0,3072.372,0,0,0,1,3,0,3,1,0,0,2,0,1,1,1,1
3,1,1,4,0,2154.754,0,0,1,1,2,1,2,1,0,0,2,0,1,1,1,1
1,3,1,1,1,23158.63,0,0,1,1,3,9,2,1,0,0,2,1,1,1,1,1
3,1,4,6,0,11655.17,0,0,0,1,2,0,1,1,0,0,1,0,1,1,1,1
4,1,1,2,0,4208.707,0,0,0,1,3,0,1,1,0,0,1,0,1,1,1,1
2,1,4,5,0,44681.99,0,0,0,1,2,0,2,0,0,0,2,0,1,1,1,1
2,1,4,3,0,4043.901,0,0,0,1,2,0,3,1,0,0,2,0,1,1,1,1
5,2,4,4,1,4087.97,0,0,0,1,2,1,3,1,1,0,2,1,1,1,1,1
3,1,1,3,0,2401.86,0,0,1,1,2,0,1,1,0,0,1,0,1,1,1,1
3,1,1,6,0,3366.938,0,0,0,1,2,9,4,0,0,0,2,0,1,1,1,1
3,1,1,6,2,5351.644,0,1,0,1,2,0,4,1,0,0,2,1,1,1,1,1
3,1,1,6,0,8807.762,0,0,0,1,2,0,1,1,0,0,1,0,1,1,1,1
5,1,1,6,1,1938.006,0,1,0,1,2,1,4,1,0,0,2,1,1,1,1,1
3,1,3,7,0,10227.03,0,1,0,1,2,1,2,1,1,0,2,0,1,1,1,1
5,1,1,4,0,3242.573,0,0,1,1,2,0,2,0,0,0,2,0,1,1,1,1
4,1,1,2,0,17651.37,0,0,1,1,4,0,1,0,0,0,1,0,1,1,1,1
3,1,1,2,0,11093.23,0,0,0,1,2,0,3,0,0,0,2,0,1,1,1,1
5,1,1,6,0,5605.211,0,0,0,1,2,0,5,0,0,0,3,0,1,1,1,1
3,1,1,2,1,8539.595,0,0,0,1,2,0,5,1,1,0,3,1,1,1,1,1
4,1,1,7,0,7265.463,0,0,0,1,2,0,2,1,0,0,2,0,1,1,1,1
3,1,1,7,0,11921.9,0,0,0,1,3,1,1,1,0,0,1,0,1,1,1,1
3,1,2,6,0,2541.662,0,0,0,1,2,0,2,0,0,1,2,0,1,1,1,1
4,1,1,6,0,2946.481,0,0,0,1,2,0,1,0,0,0,1,0,1,1,1,1
3,1,1,4,0,2871.118,0,0,0,1,2,0,1,0,0,0,1,0,1,1,1,1
3,1,1,5,0,16046.85,0,0,0,1,2,0,1,0,0,0,1,0,1,1,1,1
3,1,1,6,0,5981.945,0,0,1,1,2,0,3,0,0,0,2,0,1,1,1,1
2,1,1,4,0,10271.31,0,0,1,1,2,0,1,0,0,0,1,0,1,1,1,1
4,1,1,7,0,4357.321,0,0,0,1,4,0,1,1,0,1,1,0,1,1,1,1
1,3,3,1,0,55307.53,0,1,0,1,2,9,4,1,0,0,2,0,1,1,1,1
4,1,1,2,0,12936.59,0,0,0,1,3,0,1,0,0,0,1,0,1,1,1,1
4,1,1,6,0,6664.191,0,0,0,1,2,0,3,0,0,0,2,0,1,1,1,1
2,1,1,7,0,5056.017,0,1,0,1,2,0,1,0,0,0,1,0,1,1,1,1
1,3,1,1,0,14719.68,0,0,0,1,3,9,2,0,0,0,2,0,1,1,1,1
4,1,1,4,0,2579.585,0,0,1,1,2,9,2,1,0,0,2,0,1,1,1,1
5,1,1,7,2,2137.353,0,0,0,1,3,1,4,0,0,0,2,1,1,1,1,1
3,1,1,3,0,15606.54,0,0,0,1,2,1,2,1,0,0,2,0,1,1,1,1
4,1,4,6,0,11740.82,0,1,0,1,2,0,3,0,0,0,2,0,1,1,1,1
3,1,1,2,0,3882.382,0,0,0,1,2,1,2,0,0,0,2,0,1,1,1,1
1,3,1,4,0,1732.707,0,0,0,1,2,0,3,1,0,0,2,0,1,1,1,1
1,1,3,2,0,110615.1,0,1,0,1,4,9,4,1,0,0,2,0,1,1,1,1
2,1,1,4,0,18468.28,0,0,0,1,2,1,2,1,0,0,2,0,1,1,1,1
5,1,1,1,0,35998.43,0,0,1,1,3,9,3,0,0,0,2,0,1,1,1,1
5,1,1,4,0,8469.159,0,0,0,1,4,9,5,0,0,0,3,0,1,1,1,1
3,1,1,6,1,3719.362,0,0,1,1,2,0,2,1,0,0,2,1,1,1,1,1
6,1,1,2,3,13868.33,0,0,0,1,4,9,3,0,0,0,2,1,1,1,1,1
5,1,1,4,0,2049.793,0,0,1,1,2,0,5,0,0,0,3,0,1,1,1,1
4,1,1,4,0,6793.685,0,0,0,1,3,0,1,0,0,0,1,0,1,1,1,1
5,1,1,2,0,10014.9,0,1,0,1,2,0,2,0,0,0,2,0,1,1,1,1
4,1,4,6,0,11740.82,0,1,0,1,2,0,5,1,0,0,3,0,1,1,1,1
